word,delta_cos,neighbor_jaccard,change_score
আক্ষেপ,0.7926037460565567,0.0,1.7926037460565567
প্রতিবাদে,0.7901251018047333,0.0,1.7901251018047333
মিলিটারি,0.7899701297283173,0.0,1.7899701297283173
বদি,0.7800543010234833,0.0,1.7800543010234833
সেব,0.7774025797843933,0.0,1.7774025797843933
দিচ্ছিল,0.7760169208049774,0.0,1.7760169208049774
কানা,0.7747312933206558,0.0,1.7747312933206558
ধরা,0.7725290656089783,0.0,1.7725290656089783
সন্ধ্যাবেলা,0.7723053991794586,0.0,1.7723053991794586
শাস্ত,0.7713633477687836,0.0,1.7713633477687836
গাঁয়ে,0.7712775021791458,0.0,1.7712775021791458
বললেনঃ,0.7703011333942413,0.0,1.7703011333942413
বাদল,0.7692078948020935,0.0,1.7692078948020935
ভাক,0.7666691541671753,0.0,1.7666691541671753
বাকা,0.7662494331598282,0.0,1.7662494331598282
রেখেছিল,0.7662335485219955,0.0,1.7662335485219955
ওন,0.765548899769783,0.0,1.765548899769783
সুলতান,0.7655297964811325,0.0,1.7655297964811325
হয়েছিলো,0.7644169479608536,0.0,1.7644169479608536
মিয়ে,0.7642201781272888,0.0,1.7642201781272888
বুলবুল,0.7637611478567123,0.0,1.7637611478567123
মামী,0.7618660926818848,0.0,1.7618660926818848
কাশী,0.7718763649463654,0.010101010101010102,1.7617753548453554
বারেবারে,0.7613330334424973,0.0,1.7613330334424973
কারে,0.7612655311822891,0.0,1.7612655311822891
দূরত্ব,0.7612015306949615,0.0,1.7612015306949615
রোগী,0.7611537724733353,0.0,1.7611537724733353
লে,0.7603973746299744,0.0,1.7603973746299744
আশ্রম,0.7599062770605087,0.0,1.7599062770605087
আনবে,0.7589956372976303,0.0,1.7589956372976303
দুব,0.7586640417575836,0.0,1.7586640417575836
দুঃসাহসিক,0.7562542706727982,0.0,1.7562542706727982
গাম,0.7558233290910721,0.0,1.755823329091072
শিব,0.7554464042186737,0.0,1.7554464042186737
চলতি,0.7541399896144867,0.0,1.7541399896144867
আহ,0.7535306364297867,0.0,1.7535306364297867
রবি,0.7527170479297638,0.0,1.7527170479297638
অসীম,0.7526250779628754,0.0,1.7526250779628754
বৌঠান,0.7519819736480713,0.0,1.7519819736480713
ইতিমধ্যেই,0.7517187148332596,0.0,1.7517187148332596
হোল,0.7507294416427612,0.0,1.7507294416427612
মুদ্,0.750706672668457,0.0,1.750706672668457
যেভাবে,0.7503213882446289,0.0,1.750321388244629
সবে,0.7502301931381226,0.0,1.7502301931381226
বড়া,0.748447597026825,0.0,1.748447597026825
দিনরাত,0.7484336793422699,0.0,1.74843367934227
দিবাকর,0.7483693659305573,0.0,1.7483693659305573
সলিল,0.74833944439888,0.0,1.74833944439888
সর্বদা,0.7481848001480103,0.0,1.7481848001480103
পূর্ণ,0.7481630146503448,0.0,1.7481630146503448
থিয়ে,0.7476861476898193,0.0,1.7476861476898193
দেশী,0.7476191222667694,0.0,1.7476191222667694
বাঁধ,0.7472682297229767,0.0,1.7472682297229767
পেতাম,0.7469626367092133,0.0,1.7469626367092133
কৈফিয়ৎ,0.746847003698349,0.0,1.746847003698349
এতকাল,0.7564208507537842,0.010101010101010102,1.7463198406527742
নাড়া,0.7462387681007385,0.0,1.7462387681007385
জের,0.7458308041095734,0.0,1.7458308041095734
কমলা,0.7457444965839386,0.0,1.7457444965839386
চাঙ্গা,0.7457268834114075,0.0,1.7457268834114075
হাড়গিলে,0.7444232404232025,0.0,1.7444232404232025
কুল,0.7443558871746063,0.0,1.7443558871746063
বদলা,0.7441198825836182,0.0,1.7441198825836182
তুললে,0.74369215965271,0.0,1.74369215965271
আলম,0.7434492707252502,0.0,1.7434492707252502
কিচ্ছু,0.7429704666137695,0.0,1.7429704666137695
অঙ্গ,0.7428119480609894,0.0,1.7428119480609894
গফুর,0.742649644613266,0.0,1.742649644613266
সেইখানে,0.7417879104614258,0.0,1.7417879104614258
সাহসে,0.7416153252124786,0.0,1.7416153252124786
সেকি,0.7413482666015625,0.0,1.7413482666015625
কুটি,0.7405151724815369,0.0,1.7405151724815369
একত্র,0.7401643991470337,0.0,1.7401643991470337
ওঠাতে,0.7401630878448486,0.0,1.7401630878448486
দুএকব,0.7394489943981171,0.0,1.739448994398117
বসেছি,0.7391110360622406,0.0,1.7391110360622406
শিশুর,0.73885178565979,0.0,1.73885178565979
এইব,0.7386299669742584,0.0,1.7386299669742584
শুনেছি,0.7385371029376984,0.0,1.7385371029376984
নবীন,0.7381143867969513,0.0,1.7381143867969513
সারাক্ষণ,0.737602025270462,0.0,1.737602025270462
মৌমা,0.7373838126659393,0.0,1.7373838126659393
এইভাবে,0.7372187972068787,0.0,1.7372187972068787
প্রত্যে,0.7363144159317017,0.0,1.7363144159317017
বশে,0.7362373471260071,0.0,1.736237347126007
কর্মী,0.7361463606357574,0.0,1.7361463606357574
ক্রমাগত,0.735192596912384,0.0,1.735192596912384
আসত,0.7346745729446411,0.0,1.7346745729446411
মাঝরা,0.7346239686012268,0.0,1.7346239686012268
চুরি,0.7336550354957581,0.0,1.733655035495758
মিলি,0.7331724464893341,0.0,1.733172446489334
শেষমেষ,0.7328127920627594,0.0,1.7328127920627594
হৈচৈ,0.7319324314594269,0.0,1.7319324314594269
মহিল,0.7312592267990112,0.0,1.7312592267990112
ছুজন,0.7304630279541016,0.0,1.7304630279541016
ঐরকম,0.7302029430866241,0.0,1.7302029430866241
দালান,0.7300448417663574,0.0,1.7300448417663574
ওপাশে,0.7401202619075775,0.010101010101010102,1.7300192518065676
দেয়া,0.7298586666584015,0.0,1.7298586666584015
মিলিত,0.7297721207141876,0.0,1.7297721207141876
গাড়িয়ে,0.7297476530075073,0.0,1.7297476530075073
তাজা,0.729617714881897,0.0,1.729617714881897
মিটিং,0.7294317483901978,0.0,1.7294317483901978
নার,0.7292308509349823,0.0,1.7292308509349823
আরম্ত,0.7288593947887421,0.0,1.728859394788742
বেণী,0.7288451790809631,0.0,1.7288451790809631
অসুবিধা,0.7288260161876678,0.0,1.7288260161876678
যতটুকু,0.7284833192825317,0.0,1.7284833192825317
এরপর,0.7284184098243713,0.0,1.7284184098243713
খাঁ,0.7277224659919739,0.0,1.7277224659919739
এড়িয়ে,0.7274139821529388,0.0,1.7274139821529388
আসন,0.7372753620147705,0.010101010101010102,1.7271743519137606
স্রী,0.7271588146686554,0.0,1.7271588146686554
করে৷,0.726624071598053,0.0,1.726624071598053
প্রতিশ্রুতি,0.7265365421772003,0.0,1.7265365421772003
হাউস,0.726460337638855,0.0,1.726460337638855
টাপা,0.7264167666435242,0.0,1.7264167666435242
ছোটো,0.7260825037956238,0.0,1.7260825037956238
হোস,0.7253044545650482,0.0,1.7253044545650482
আনল,0.7252425253391266,0.0,1.7252425253391266
পিসি,0.7249543368816376,0.0,1.7249543368816376
কেবিনে,0.7237506806850433,0.0,1.7237506806850433
সুখে,0.7236717343330383,0.0,1.7236717343330383
বাই,0.7233414351940155,0.0,1.7233414351940155
থাকতে,0.7231442630290985,0.0,1.7231442630290985
বস্তু,0.7229703664779663,0.0,1.7229703664779663
বালা,0.722814291715622,0.0,1.722814291715622
অজয়,0.7317458391189575,0.010101010101010102,1.7216448290179476
আবা,0.7216368019580841,0.0,1.721636801958084
কতোদিন,0.7214369773864746,0.0,1.7214369773864746
বাধিয়ে,0.7213267683982849,0.0,1.721326768398285
পিস্তুল,0.7213211357593536,0.0,1.7213211357593536
করিল,0.7210151255130768,0.0,1.7210151255130768
অনেকের,0.7207750380039215,0.0,1.7207750380039215
তালু,0.7206224501132965,0.0,1.7206224501132965
কোনম,0.7201209962368011,0.0,1.7201209962368011
আহসান,0.7295616865158081,0.010101010101010102,1.7194606764147982
সারা,0.7193408310413361,0.0,1.719340831041336
ভাবী,0.7190454602241516,0.0,1.7190454602241516
জেলের,0.7188365459442139,0.0,1.7188365459442139
শ্রীকৃষ্ণ,0.7185617685317993,0.0,1.7185617685317993
কোরো,0.7184191644191742,0.0,1.7184191644191742
কমা,0.71837118268013,0.0,1.71837118268013
টিকিট,0.7182291746139526,0.0,1.7182291746139526
আশায়,0.7180091142654419,0.0,1.718009114265442
হুমায়ুন,0.7175489068031311,0.0,1.717548906803131
তায়,0.7174546718597412,0.0,1.7174546718597412
ঝুঁকি,0.7174323201179504,0.0,1.7174323201179504
তেনা,0.7173852622509003,0.0,1.7173852622509003
জানো,0.7169044315814972,0.0,1.7169044315814972
শান্ত,0.716842919588089,0.0,1.716842919588089
মজলিশ,0.7166191339492798,0.0,1.7166191339492798
হচ্চে,0.7164755165576935,0.0,1.7164755165576935
বিকেলবেলা,0.7162396609783173,0.0,1.7162396609783173
বোর্ড,0.7161748707294464,0.0,1.7161748707294464
বেরোচ্,0.7157668769359589,0.0,1.7157668769359589
নেহাৎ,0.7153705954551697,0.0,1.7153705954551697
সাময়িক,0.7152015566825867,0.0,1.7152015566825867
লাগিল,0.7150678336620331,0.0,1.715067833662033
পাগলা,0.7148533761501312,0.0,1.7148533761501312
আচে,0.7147119045257568,0.0,1.7147119045257568
অভাবে,0.71456179022789,0.0,1.71456179022789
সোহিনী,0.7143098711967468,0.0,1.7143098711967468
ভারে,0.714011013507843,0.0,1.714011013507843
শিক,0.7241106629371643,0.010101010101010102,1.7140096528361544
রাজকন্যা,0.7139149606227875,0.0,1.7139149606227875
মানিয়ে,0.7136672735214233,0.0,1.7136672735214233
তোল,0.7134257555007935,0.0,1.7134257555007935
দেখত,0.7133885324001312,0.0,1.7133885324001312
বাশ,0.7130995094776154,0.0,1.7130995094776154
সঙ্গেশ,0.71308234333992,0.0,1.71308234333992
পাঁচজন,0.7123492360115051,0.0,1.7123492360115051
বইয়ে,0.7120204567909241,0.0,1.712020456790924
পৌছায়,0.711977630853653,0.0,1.711977630853653
এবার,0.7119241654872894,0.0,1.7119241654872894
আসছ,0.7116706669330597,0.0,1.7116706669330597
খানে,0.7114539742469788,0.0,1.7114539742469788
কটা,0.711135983467102,0.0,1.711135983467102
মিথ্যা,0.7111148238182068,0.0,1.7111148238182068
পড়ছিল,0.7110913693904877,0.0,1.7110913693904877
পরমেশ্বর,0.7107948362827301,0.0,1.71079483628273
ভাবন,0.710658997297287,0.0,1.710658997297287
এইখানেই,0.7102904617786407,0.0,1.7102904617786407
বেরুবে,0.71007040143013,0.0,1.71007040143013
সংগে,0.7098498344421387,0.0,1.7098498344421387
গেলাম৷,0.7092927396297455,0.0,1.7092927396297455
লতীফ,0.7087587714195251,0.0,1.7087587714195251
দাড়ায়,0.718830794095993,0.010101010101010102,1.708729783994983
বিশ,0.7187866568565369,0.010101010101010102,1.708685646755527
নেশ,0.7185090482234955,0.010101010101010102,1.7084080381224855
সামান্ত,0.70820751786232,0.0,1.70820751786232
লেবু,0.7073952555656433,0.0,1.7073952555656433
জানত,0.7072010934352875,0.0,1.7072010934352875
ক্যাপ্ট,0.707200825214386,0.0,1.707200825214386
প্রতিবেশী,0.7069217264652252,0.0,1.7069217264652252
অর্থে,0.7067608833312988,0.0,1.7067608833312988
এঁটে,0.7067036628723145,0.0,1.7067036628723145
মহাপুরুষ,0.706439346075058,0.0,1.706439346075058
শেল,0.7063782811164856,0.0,1.7063782811164856
গেছি৷,0.7063407301902771,0.0,1.706340730190277
করেছিলো,0.7062909603118896,0.0,1.7062909603118896
শ্বশুর,0.7062049508094788,0.0,1.7062049508094788
জাহান,0.7061291337013245,0.0,1.7061291337013245
অসংখ্য,0.706102043390274,0.0,1.706102043390274
তোলে,0.70598965883255,0.0,1.70598965883255
ডাক্তারবাবু,0.7059750258922577,0.0,1.7059750258922577
আটক,0.7059131860733032,0.0,1.7059131860733032
মোমবাতি,0.7057017982006073,0.0,1.7057017982006073
চাক,0.7055739462375641,0.0,1.705573946237564
আহত,0.7053881585597992,0.0,1.7053881585597992
যুধিষ্ঠির,0.7053629755973816,0.0,1.7053629755973816
হিমাদ্রি,0.7049008011817932,0.0,1.7049008011817932
থোকা,0.7048481404781342,0.0,1.7048481404781342
শায়িত,0.7048078775405884,0.0,1.7048078775405884
খেয়াল,0.7047973275184631,0.0,1.7047973275184631
লাগালো,0.7044475972652435,0.0,1.7044475972652435
ভাস্কর,0.704326719045639,0.0,1.704326719045639
এট,0.7041179835796356,0.0,1.7041179835796356
ওনারা,0.7040349841117859,0.0,1.7040349841117859
অর্ধেক,0.7039097547531128,0.0,1.7039097547531128
লোকসান,0.7038515210151672,0.0,1.7038515210151672
চুক,0.7038038372993469,0.0,1.703803837299347
প্রস্থান,0.7036663591861725,0.0,1.7036663591861725
ফিট,0.7035665512084961,0.0,1.703566551208496
ভবিষ্য,0.7035375833511353,0.0,1.7035375833511353
এরা,0.7033470273017883,0.0,1.7033470273017883
আসনে,0.7031949460506439,0.0,1.703194946050644
লাশ,0.7125924825668335,0.010101010101010102,1.7024914724658236
অন্ধ,0.7022437751293182,0.0,1.7022437751293182
মশাইয়,0.7019540965557098,0.0,1.7019540965557098
একদি,0.7118959128856659,0.010101010101010102,1.701794902784656
স্বাধীন,0.7016076147556305,0.0,1.7016076147556305
যাবতীয়,0.7015545070171356,0.0,1.7015545070171356
উত্তরে,0.7013131678104401,0.0,1.70131316781044
খুকু,0.7013085186481476,0.0,1.7013085186481476
গেলো৷,0.7012474536895752,0.0,1.7012474536895752
মেম,0.7011063694953918,0.0,1.7011063694953918
রাধা,0.7010876536369324,0.0,1.7010876536369324
বিধ,0.7009146809577942,0.0,1.7009146809577942
পাও,0.7007740139961243,0.0,1.7007740139961243
বালক,0.7006748616695404,0.0,1.7006748616695404
সেইজন্য,0.7004270553588867,0.0,1.7004270553588867
অনায়াসে,0.7003718912601471,0.0,1.700371891260147
নিতা,0.7002189755439758,0.0,1.7002189755439758
হাতির,0.7000913023948669,0.0,1.700091302394867
পানে,0.7100971341133118,0.010101010101010102,1.6999961240123018
দেখতাম,0.69999560713768,0.0,1.69999560713768
আসেনি,0.699916809797287,0.0,1.699916809797287
ক্লিয়,0.6998204588890076,0.0,1.6998204588890076
বাঁচিয়ে,0.6997579634189606,0.0,1.6997579634189606
সত্বে,0.7096090018749237,0.010101010101010102,1.6995079917739138
ভারাক্রান্ত,0.6994702517986298,0.0,1.6994702517986298
হেয়,0.7094900012016296,0.010101010101010102,1.6993889911006197
সায়েব,0.699266105890274,0.0,1.699266105890274
ঢুকলে,0.6991664469242096,0.0,1.6991664469242096
তফাত,0.6989743709564209,0.0,1.698974370956421
ঝাড়,0.7090174555778503,0.010101010101010102,1.6989164454768404
বিচ,0.7087008059024811,0.010101010101010102,1.6985997958014711
থাকুক,0.69855797290802,0.0,1.69855797290802
ভালোভাবে,0.708649754524231,0.010101010101010102,1.698548744423221
যাইত,0.6983240246772766,0.0,1.6983240246772766
মুকুল,0.6980902850627899,0.0,1.69809028506279
চাচা,0.6980412304401398,0.0,1.6980412304401398
বিপরীত,0.6980406939983368,0.0,1.6980406939983368
আকবর,0.6979467272758484,0.0,1.6979467272758484
তেত্রিশ,0.6979445219039917,0.0,1.6979445219039917
দেখো,0.6977735459804535,0.0,1.6977735459804535
দাপাদাপি,0.6975952088832855,0.0,1.6975952088832855
তালুকদার,0.6974666714668274,0.0,1.6974666714668274
হাতেপায়ে,0.69716477394104,0.0,1.69716477394104
একদিক,0.6970874667167664,0.0,1.6970874667167664
ডাক্তার,0.696916788816452,0.0,1.696916788816452
উদ্দেশ,0.6968050897121429,0.0,1.696805089712143
জানবে,0.6966130137443542,0.0,1.6966130137443542
উপযুক্ত,0.6965593695640564,0.0,1.6965593695640564
চারপাশে,0.6965324580669403,0.0,1.6965324580669403
রাখত,0.6965036988258362,0.0,1.6965036988258362
কেননা,0.6957027912139893,0.0,1.6957027912139893
ভাবল,0.6957016289234161,0.0,1.6957016289234161
করছি৷,0.6956860721111298,0.0,1.6956860721111298
দ্যাখো,0.6955212652683258,0.0,1.6955212652683258
উন,0.6950078308582306,0.0,1.6950078308582306
বসবে,0.6949467957019806,0.0,1.6949467957019806
রেহা,0.6947701573371887,0.0,1.6947701573371887
ছেলেরা,0.6946507394313812,0.0,1.6946507394313812
একে,0.6946182250976562,0.0,1.6946182250976562
বইলা,0.6945802867412567,0.0,1.6945802867412567
রোডে,0.6945346593856812,0.0,1.6945346593856812
নিখুঁত,0.6945138871669769,0.0,1.694513887166977
ইতিমধ্যে,0.6943955421447754,0.0,1.6943955421447754
একেক,0.6943486928939819,0.0,1.694348692893982
চৌধুরীর,0.6943484842777252,0.0,1.6943484842777252
তাজ,0.7044331729412079,0.010101010101010102,1.694332162840198
পাউড,0.6942306756973267,0.0,1.6942306756973267
লড়াইয়,0.6942305564880371,0.0,1.694230556488037
রাখলো,0.6940096020698547,0.0,1.6940096020698547
মাম,0.6939125955104828,0.0,1.6939125955104828
হচ্ছে৷,0.7039600908756256,0.010101010101010102,1.6938590807746157
ম্যানেজ,0.693643718957901,0.0,1.693643718957901
মহাকাশযান,0.6933626532554626,0.0,1.6933626532554626
মানা,0.6931619346141815,0.0,1.6931619346141815
আচ,0.7030703723430634,0.010101010101010102,1.6929693622420534
বেলায়,0.6929359436035156,0.0,1.6929359436035156
দুতিন,0.6928563416004181,0.0,1.692856341600418
কয়লা,0.6928482949733734,0.0,1.6928482949733734
উৎসাহে,0.6927360892295837,0.0,1.6927360892295837
হবেনা,0.6926991641521454,0.0,1.6926991641521454
আরেকজন,0.6926926672458649,0.0,1.6926926672458649
তাড়াহুড়ো,0.6924469769001007,0.0,1.6924469769001007
কুটে,0.6921872794628143,0.0,1.6921872794628143
কমিক,0.702264666557312,0.010101010101010102,1.692163656456302
ডিগ্রি,0.6920456886291504,0.0,1.6920456886291504
জীবিত,0.6919505596160889,0.0,1.6919505596160889
কামাল,0.6918728947639465,0.0,1.6918728947639465
যাওয়াতে,0.6916980743408203,0.0,1.6916980743408203
দারুণ,0.6914111077785492,0.0,1.6914111077785492
পুল,0.6911729276180267,0.0,1.6911729276180267
রবির,0.6911511719226837,0.0,1.6911511719226837
বাড়ানো,0.6909795701503754,0.0,1.6909795701503754
ধরো,0.6908013820648193,0.0,1.6908013820648193
বাল,0.6907202005386353,0.0,1.6907202005386353
হুল,0.6906993687152863,0.0,1.6906993687152863
ঢুকব,0.6904673874378204,0.0,1.6904673874378204
বৌক,0.6904634535312653,0.0,1.6904634535312653
দাস,0.6904405653476715,0.0,1.6904405653476715
বাছা,0.6904239058494568,0.0,1.6904239058494568
দেখছ,0.6903422772884369,0.0,1.690342277288437
লজ্জিত,0.6898424327373505,0.0,1.6898424327373505
রয়েছেন,0.689836710691452,0.0,1.689836710691452
যেটা,0.6898165047168732,0.0,1.6898165047168732
চেষ্টায়,0.6893766224384308,0.0,1.6893766224384308
ঠিকঠাক,0.6892612874507904,0.0,1.6892612874507904
চৌদ্দ,0.6891666948795319,0.0,1.6891666948795319
প্রেস,0.6889950037002563,0.0,1.6889950037002563
নবাব,0.6889056265354156,0.0,1.6889056265354156
পাড়া,0.6888075768947601,0.0,1.6888075768947601
ছোবল,0.6988120973110199,0.010101010101010102,1.68871108721001
সম্রাট,0.6987667381763458,0.010101010101010102,1.6886657280753359
সেপা,0.6885076761245728,0.0,1.6885076761245728
উৎসাহিত,0.6884828507900238,0.0,1.6884828507900238
সত্যভামা,0.6884177923202515,0.0,1.6884177923202515
রীতিমত,0.6883120536804199,0.0,1.68831205368042
বেড়াল,0.6983800828456879,0.010101010101010102,1.688279072744678
দাদু,0.6882382333278656,0.0,1.6882382333278656
একসাথে,0.6880481839179993,0.0,1.6880481839179993
পূর্ণচন্দ্র,0.6880285739898682,0.0,1.6880285739898682
সত্যিক,0.6879835724830627,0.0,1.6879835724830627
হয়েছে৷,0.6879261136054993,0.0,1.6879261136054993
লেটা,0.6878999471664429,0.0,1.6878999471664429
ক্যাম্প,0.6878850758075714,0.0,1.6878850758075714
শো,0.6878266930580139,0.0,1.687826693058014
শুনিনি,0.6877247393131256,0.0,1.6877247393131256
একটুখানি,0.6876896321773529,0.0,1.687689632177353
কারা,0.6872318089008331,0.0,1.6872318089008331
স্থগিত,0.6871457397937775,0.0,1.6871457397937775
সাগরেদ,0.6870706975460052,0.0,1.6870706975460052
থান,0.6870664060115814,0.0,1.6870664060115814
দেওয়৷,0.6869276165962219,0.0,1.686927616596222
তুলব,0.6868896782398224,0.0,1.6868896782398224
স্বযোগ,0.6868652403354645,0.0,1.6868652403354645
অনুষ,0.686814159154892,0.0,1.686814159154892
আস্ত,0.6866570711135864,0.0,1.6866570711135864
হান,0.686299741268158,0.0,1.686299741268158
মঞ্জুর,0.6860597133636475,0.0,1.6860597133636475
সরস্বতী,0.6857501566410065,0.0,1.6857501566410065
রকমে,0.68544602394104,0.0,1.68544602394104
চাইনিজ,0.6853881478309631,0.0,1.6853881478309631
করি৷,0.685337245464325,0.0,1.685337245464325
পারতাম,0.6849916577339172,0.0,1.6849916577339172
অভীক,0.6847853362560272,0.0,1.6847853362560272
ওয়া,0.6847513914108276,0.0,1.6847513914108276
বিনি,0.6846743524074554,0.0,1.6846743524074554
দিন৷,0.68463134765625,0.0,1.68463134765625
বড়োলোক,0.6845292150974274,0.0,1.6845292150974274
ঘটা,0.6844419836997986,0.0,1.6844419836997986
ফালা,0.6843755543231964,0.0,1.6843755543231964
তিনটে,0.684370756149292,0.0,1.684370756149292
ছি,0.6843451857566833,0.0,1.6843451857566833
গৌর,0.694280743598938,0.010101010101010102,1.684179733497928
দুইজনে,0.683842808008194,0.0,1.683842808008194
সীতা,0.6835632026195526,0.0,1.6835632026195526
দৈবাৎ,0.6835256814956665,0.0,1.6835256814956665
সরকারী,0.6834268867969513,0.0,1.6834268867969513
ব্যবসায়ী,0.6833779513835907,0.0,1.6833779513835907
ডাকলে,0.6833077371120453,0.0,1.6833077371120453
মহাপণ্ডিত,0.6830950677394867,0.0,1.6830950677394867
মুচি,0.6829936802387238,0.0,1.6829936802387238
সাট,0.6828097105026245,0.0,1.6828097105026245
বাত,0.6828043758869171,0.0,1.6828043758869171
বাহুল্য,0.6827157139778137,0.0,1.6827157139778137
আকর্ষণ,0.6826285719871521,0.0,1.682628571987152
দোস্ত,0.6826271116733551,0.0,1.682627111673355
পূজায়,0.6824212372303009,0.0,1.682421237230301
মুঠো,0.6821730732917786,0.0,1.6821730732917786
মুক্তি,0.6820609271526337,0.0,1.6820609271526337
কুট,0.6820555329322815,0.0,1.6820555329322815
শ্মশান,0.6819202601909637,0.0,1.6819202601909637
গোড়ায়,0.681671142578125,0.0,1.681671142578125
জোগাড়,0.6816320717334747,0.0,1.6816320717334747
মাড়,0.6815597712993622,0.0,1.6815597712993622
পুরনো,0.6815062463283539,0.0,1.6815062463283539
লাগিয়,0.6814238727092743,0.0,1.6814238727092743
সুবীর,0.6811631321907043,0.0,1.6811631321907043
বাচিয়ে,0.6811006665229797,0.0,1.6811006665229797
লা,0.681081235408783,0.0,1.681081235408783
এইখানে,0.6809636950492859,0.0,1.6809636950492859
রহিয়া,0.6808928847312927,0.0,1.6808928847312927
দফা,0.6808384358882904,0.0,1.6808384358882904
ঠাকুম,0.6808212399482727,0.0,1.6808212399482727
চব্বিশ,0.6808096170425415,0.0,1.6808096170425415
চলাফে,0.6807548403739929,0.0,1.680754840373993
পারা,0.6807252168655396,0.0,1.6807252168655396
পাত্রে,0.6807197034358978,0.0,1.6807197034358978
বৃত্তান্ত,0.6807020008563995,0.0,1.6807020008563995
নি৷,0.6805293262004852,0.0,1.6805293262004852
তথাপি,0.6803145110607147,0.0,1.6803145110607147
দিয়া,0.6802537441253662,0.0,1.6802537441253662
তালুকদ,0.6801500916481018,0.0,1.6801500916481018
বিদেশী,0.6901662051677704,0.010101010101010102,1.6800651950667604
যদ্দি,0.6898960173130035,0.010101010101010102,1.6797950072119936
রমেশ,0.6797382533550262,0.0,1.6797382533550262
ভুলিয়ে,0.6797283887863159,0.0,1.679728388786316
আগেক,0.6796251237392426,0.0,1.6796251237392426
তাব,0.6794199645519257,0.0,1.6794199645519257
ইয়ে,0.6794094741344452,0.0,1.6794094741344452
হেই,0.6792492568492889,0.0,1.679249256849289
ট্রেন,0.6792044639587402,0.0,1.6792044639587402
কাজল,0.6791672706604004,0.0,1.6791672706604004
ঘোষণ,0.6790895462036133,0.0,1.6790895462036133
পুথি,0.6789130866527557,0.0,1.6789130866527557
সম্যাসী,0.6786781251430511,0.0,1.6786781251430511
লেগেছিল,0.6784947216510773,0.0,1.6784947216510773
বহুদিন,0.6784263253211975,0.0,1.6784263253211975
ফায়,0.6783838272094727,0.0,1.6783838272094727
হরেক,0.6783536076545715,0.0,1.6783536076545715
দেবত,0.6783294677734375,0.0,1.6783294677734375
পরীক্ষ,0.6882787942886353,0.010101010101010102,1.6781777841876253
মহা,0.6984985768795013,0.02040816326530612,1.6780904136141952
বিলে,0.6780299842357635,0.0,1.6780299842357635
পুরানো,0.6778780817985535,0.0,1.6778780817985535
কলে,0.6778700649738312,0.0,1.6778700649738312
রাখতে,0.6778546869754791,0.0,1.6778546869754791
সুখী,0.6777889430522919,0.0,1.6777889430522919
জামা,0.6777085065841675,0.0,1.6777085065841675
